,code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close,date
32,HK.01211,2019-02-27 00:00:00,51.89579,49.69579,52.04579,49.29579,29.744,0.00982,8984613,456643396.0,-4.515254740104808,52.04579,2019-02-27
33,HK.01211,2019-02-28 00:00:00,49.69579,49.89579,50.84579,49.39579,29.863,0.00664,6074607,305714637.0,0.4024485776360447,49.69579,2019-02-28
34,HK.01211,2019-03-01 00:00:00,49.69579,50.04579,50.69579,49.34579,29.952,0.00339,3104100,155648314.0,0.30062656588862224,49.89579,2019-03-01
35,HK.01211,2019-03-04 00:00:00,50.49579,48.64579,50.49579,48.44579,29.119,0.00906,8286924,408256091.0,-2.7974381061823554,50.04579,2019-03-04
36,HK.01211,2019-03-05 00:00:00,48.64579,49.29579,49.39579,47.99579,29.506,0.00398,3639020,179581557.0,1.3361896270982518,48.64579,2019-03-05
37,HK.01211,2019-03-06 00:00:00,49.29579,49.44579,49.79579,48.79579,29.595,0.00479,4384530,217899229.0,0.30428561952249006,49.29579,2019-03-06
38,HK.01211,2019-03-07 00:00:00,49.34579,49.69579,49.89579,49.09579,29.744,0.00613,5604942,279853784.0,0.5056042182762172,49.44579,2019-03-07
39,HK.01211,2019-03-08 00:00:00,48.94579,47.04579,49.24579,46.69579,28.167,0.00978,8948712,428192165.0,-5.332443653677718,49.69579,2019-03-08
40,HK.01211,2019-03-11 00:00:00,46.99579,46.79579,47.49579,46.59579,28.019,0.00585,5353721,252138402.0,-0.53139717709066,47.04579,2019-03-11
41,HK.01211,2019-03-12 00:00:00,47.14579,47.44579,48.44579,46.99579,28.405,0.00633,5791313,277712346.0,1.389013840775005,46.79579,2019-03-12
42,HK.01211,2019-03-13 00:00:00,47.49579,46.64579,47.49579,46.39579,27.929,0.00391,3575694,168053865.0,-1.6861348498992308,47.44579,2019-03-13
43,HK.01211,2019-03-14 00:00:00,46.64579,47.14579,47.79579,46.14579,28.227,0.00783,7164352,338847651.0,1.0719080971723278,46.64579,2019-03-14
44,HK.01211,2019-03-15 00:00:00,47.49579,48.84579,48.94579,47.19579,29.238,0.01047,9581919,468162184.0,3.605836279336931,47.14579,2019-03-15
45,HK.01211,2019-03-18 00:00:00,48.89579,49.64579,49.79579,48.49579,29.714,0.00554,5070294,251482217.0,1.6378074753218181,48.84579,2019-03-18
46,HK.01211,2019-03-19 00:00:00,51.69579,49.79579,51.69579,49.69579,29.803,0.0066,6035855,304819471.0,0.30214042318593093,49.64579,2019-03-19
47,HK.01211,2019-03-20 00:00:00,49.94579,50.09579,50.44579,49.69579,29.982,0.00395,3615123,182168465.0,0.6024605694577881,49.79579,2019-03-20
48,HK.01211,2019-03-21 00:00:00,49.64579,50.04579,50.89579,49.24579,29.952,0.00372,3404484,171689306.0,-0.09980878632716295,50.09579,2019-03-21
49,HK.01211,2019-03-22 00:00:00,50.69579,51.04579,51.24579,49.74579,30.547,0.00487,4460082,228136578.0,1.9981700758445415,50.04579,2019-03-22
50,HK.01211,2019-03-25 00:00:00,48.69579,49.74579,50.69579,48.69579,29.773,0.00543,4964541,248845128.0,-2.546733041059796,51.04579,2019-03-25
51,HK.01211,2019-03-26 00:00:00,50.44579,50.09579,50.94579,49.34579,29.982,0.00397,3636568,183107387.0,0.7035771268282228,49.74579,2019-03-26
52,HK.01211,2019-03-27 00:00:00,49.09579,48.89579,49.24579,47.89579,29.268,0.01183,10827525,528862864.0,-2.395410871851712,50.09579,2019-03-27
53,HK.01211,2019-03-28 00:00:00,48.44579,46.79579,48.69579,46.54579,43.37,0.01262,11542984,548385296.0,-4.294848288574541,48.89579,2019-03-28
54,HK.01211,2019-03-29 00:00:00,47.44579,46.99579,47.44579,46.34579,43.554,0.00651,5953001,281226505.0,0.42738887408461923,46.79579,2019-03-29
55,HK.01211,2019-04-01 00:00:00,47.69579,48.09579,48.34579,47.34579,44.567,0.00436,3989172,192447389.0,2.3406351930672966,46.99579,2019-04-01
56,HK.01211,2019-04-02 00:00:00,48.59579,49.09579,49.39579,48.19579,45.488,0.00673,6156815,302822820.0,2.0791840616403223,48.09579,2019-04-02
57,HK.01211,2019-04-03 00:00:00,49.29579,50.14579,50.39579,48.79579,46.454,0.00663,6066980,305473261.0,2.138676249022568,49.09579,2019-04-03
58,HK.01211,2019-04-04 00:00:00,50.14579,50.39579,51.39579,50.14579,46.685,0.00702,6425088,326949523.0,0.4985463385859511,50.14579,2019-04-04
59,HK.01211,2019-04-08 00:00:00,50.24579,50.99579,51.39579,50.24579,47.237,0.00673,6158570,315241128.0,1.1905756413382973,50.39579,2019-04-08
60,HK.01211,2019-04-09 00:00:00,51.69579,51.64579,52.19579,51.29579,47.836,0.00729,6668754,347294405.0,1.2746150221420212,50.99579,2019-04-09
61,HK.01211,2019-04-10 00:00:00,51.14579,52.54579,53.19579,50.84579,48.664,0.0077,7047734,372075489.0,1.7426396227069012,51.64579,2019-04-10
62,HK.01211,2019-04-11 00:00:00,52.09579,51.89579,53.29579,51.54579,48.066,0.00564,5163467,271127208.0,-1.2370163242383425,52.54579,2019-04-11
63,HK.01211,2019-04-12 00:00:00,51.99579,51.69579,51.99579,50.59579,47.882,0.00503,4602542,237634613.0,-0.38538771642169,51.89579,2019-04-12
64,HK.01211,2019-04-15 00:00:00,52.39579,51.89579,53.14579,51.64579,48.066,0.00358,3279473,172934826.0,0.3868786994066552,51.69579,2019-04-15
65,HK.01211,2019-04-16 00:00:00,52.24579,52.19579,52.49579,50.84579,48.342,0.00645,5900278,307804860.0,0.5780815746325555,51.89579,2019-04-16
66,HK.01211,2019-04-17 00:00:00,53.69579,59.39579,59.79579,52.69579,54.972,0.04161,38072405,2188235825.0,13.794215970291848,52.19579,2019-04-17
67,HK.01211,2019-04-18 00:00:00,59.19579,57.04579,59.29579,56.49579,52.808,0.01281,11717849,678529221.0,-3.9565093754961445,59.39579,2019-04-18
68,HK.01211,2019-04-23 00:00:00,55.69579,55.69579,57.04579,54.49579,51.565,0.00816,7462111,418948357.0,-2.366519948273123,57.04579,2019-04-23
69,HK.01211,2019-04-24 00:00:00,55.59579,54.69579,56.34579,54.34579,50.644,0.00498,4556918,251641612.0,-1.7954678441584184,55.69579,2019-04-24
70,HK.01211,2019-04-25 00:00:00,54.29579,52.99579,55.84579,52.74579,49.079,0.00759,6942999,376410654.0,-3.1081002760907244,54.69579,2019-04-25
71,HK.01211,2019-04-26 00:00:00,52.44579,53.19579,53.79579,52.44579,49.263,0.00371,3393661,181660315.0,0.3773884680273713,52.99579,2019-04-26
72,HK.01211,2019-04-29 00:00:00,55.69579,52.74579,55.89579,52.44579,48.848,0.00671,6139170,329249374.0,-0.8459316047378991,53.19579,2019-04-29
73,HK.01211,2019-04-30 00:00:00,52.79579,53.09579,53.64579,52.49579,49.171,0.00362,3310212,176583074.0,0.6635600680168056,52.74579,2019-04-30
74,HK.01211,2019-05-02 00:00:00,53.09579,53.24579,53.54579,52.24579,49.309,0.00306,2799151,149561804.0,0.28250827419650143,53.09579,2019-05-02
75,HK.01211,2019-05-03 00:00:00,53.19579,53.24579,53.74579,51.64579,49.309,0.0032,2924619,155267740.0,0.0,53.24579,2019-05-03
76,HK.01211,2019-05-06 00:00:00,51.59579,50.89579,51.94579,50.29579,47.145,0.00836,7649342,392495340.0,-4.413494475337865,53.24579,2019-05-06
77,HK.01211,2019-05-07 00:00:00,50.69579,51.04579,51.79579,50.29579,47.283,0.0043,3934818,202138405.0,0.2947198579686032,50.89579,2019-05-07
78,HK.01211,2019-05-08 00:00:00,49.89579,49.49579,50.09579,48.89579,45.856,0.00712,6510668,323778962.0,-3.036489395109758,51.04579,2019-05-08
79,HK.01211,2019-05-09 00:00:00,49.69579,48.54579,49.74579,48.29579,44.981,0.00658,6024430,295446528.0,-1.9193551613177664,49.49579,2019-05-09
80,HK.01211,2019-05-10 00:00:00,49.59579,48.99579,49.89579,48.19579,45.395,0.00503,4604307,227015449.0,0.9269598867378672,48.54579,2019-05-10
81,HK.01211,2019-05-14 00:00:00,47.29579,48.14579,48.54579,47.09579,44.613,0.00638,5839503,281253882.0,-1.7348429324233805,48.99579,2019-05-14
82,HK.01211,2019-05-15 00:00:00,48.19579,48.19579,48.74579,47.79579,44.659,0.00387,3542817,172489283.0,0.10385124016036348,48.14579,2019-05-15
83,HK.01211,2019-05-16 00:00:00,48.89579,47.94579,48.99579,47.49579,44.429,0.00441,4034027,194900160.0,-0.5187175062386153,48.19579,2019-05-16
84,HK.01211,2019-05-17 00:00:00,48.49579,46.99579,48.59579,46.49579,43.554,0.00775,7088989,335588266.0,-1.9814044152781773,47.94579,2019-05-17
85,HK.01211,2019-05-20 00:00:00,47.69579,46.19579,47.79579,45.54579,42.817,0.00703,6434906,298486252.0,-1.7022801404125714,46.99579,2019-05-20
86,HK.01211,2019-05-21 00:00:00,45.79579,46.44579,46.89579,45.79579,43.047,0.00333,3046962,142173141.0,0.5411748559771355,46.19579,2019-05-21
87,HK.01211,2019-05-22 00:00:00,46.74579,46.04579,46.84579,45.74579,42.679,0.00262,2398004,111475980.0,-0.8612190685097738,46.44579,2019-05-22
88,HK.01211,2019-05-23 00:00:00,46.19579,44.54579,46.24579,43.99579,41.298,0.00755,6912169,310477591.0,-3.2576268101817782,46.04579,2019-05-23
89,HK.01211,2019-05-24 00:00:00,44.84579,45.19579,46.54579,44.14579,41.896,0.00572,5234548,238302311.0,1.4591726850057114,44.54579,2019-05-24
90,HK.01211,2019-05-27 00:00:00,45.44579,44.99579,45.59579,44.34579,41.712,0.00369,3380311,152723274.0,-0.4425190930394243,45.19579,2019-05-27
91,HK.01211,2019-05-28 00:00:00,45.69579,46.89579,47.34579,45.29579,43.462,0.00912,8345278,393825720.0,4.222617271526955,44.99579,2019-05-28
92,HK.01211,2019-05-29 00:00:00,46.99579,46.99579,47.49579,46.09579,43.554,0.00322,2949000,139622162.0,0.21323875767953032,46.89579,2019-05-29
93,HK.01211,2019-05-30 00:00:00,46.94579,46.49579,46.94579,45.79579,43.093,0.00336,3076156,143698915.0,-1.0639250877578608,46.99579,2019-05-30
94,HK.01211,2019-05-31 00:00:00,46.19579,45.59579,46.49579,45.34579,42.265,0.00605,5536741,254479628.0,-1.9356591209655727,46.49579,2019-05-31
95,HK.01211,2019-06-03 00:00:00,45.09579,45.79579,46.69579,44.99579,42.449,0.00344,3143063,145358871.0,0.43863698819561137,45.59579,2019-06-03
96,HK.01211,2019-06-04 00:00:00,45.54579,45.04579,45.89579,44.69579,41.758,0.00384,3516422,159499055.0,-1.637705125296452,45.79579,2019-06-04
97,HK.01211,2019-06-05 00:00:00,45.54579,44.84579,46.09579,44.54579,41.574,0.00484,4431552,201630283.0,-0.44399265724942494,45.04579,2019-06-05
98,HK.01211,2019-06-06 00:00:00,44.89579,47.44579,47.64579,44.59579,43.968,0.01423,13024580,604445612.0,5.797645665289878,44.84579,2019-06-06
99,HK.01211,2019-06-10 00:00:00,47.04579,46.99579,48.09579,46.89579,43.554,0.00947,8661565,412865036.0,-0.9484508530683182,47.44579,2019-06-10
100,HK.01211,2019-06-11 00:00:00,47.53427,47.68427,48.03427,46.93427,43.968,0.00534,4889240,233089026.0,1.4649822888390607,46.99579,2019-06-11
101,HK.01211,2019-06-12 00:00:00,47.88427,46.83427,47.88427,46.03427,43.186,0.00512,4687217,218534270.0,-1.7825584831224248,47.68427,2019-06-12
102,HK.01211,2019-06-13 00:00:00,47.43427,46.58427,47.43427,45.93427,42.955,0.00398,3639021,169036051.0,-0.5337971532384299,46.83427,2019-06-13
103,HK.01211,2019-06-14 00:00:00,45.93427,45.28427,46.48427,45.18427,41.758,0.00408,3733398,170014686.0,-2.7906415620551686,46.58427,2019-06-14
104,HK.01211,2019-06-17 00:00:00,46.13427,45.53427,46.13427,45.13427,41.988,0.00242,2211982,100839062.0,0.5520680801523354,45.28427,2019-06-17
105,HK.01211,2019-06-18 00:00:00,45.43427,45.73427,46.23427,45.03427,42.173,0.00206,1881982,86119412.0,0.4392296176045051,45.53427,2019-06-18
106,HK.01211,2019-06-19 00:00:00,46.73427,46.63427,47.03427,46.33427,43.001,0.0024,2193024,102509066.0,1.9678897247075302,45.73427,2019-06-19
107,HK.01211,2019-06-20 00:00:00,46.78427,47.53427,48.08427,46.73427,43.83,0.00485,4436564,210712373.0,1.9299112004969705,46.63427,2019-06-20
108,HK.01211,2019-06-21 00:00:00,47.48427,47.18427,47.78427,46.98427,43.508,0.00329,3007259,142196371.0,-0.7363108763424818,47.53427,2019-06-21
109,HK.01211,2019-06-24 00:00:00,47.08427,47.28427,48.08427,47.08427,43.6,0.00212,1943806,92450245.0,0.21193503682477532,47.18427,2019-06-24
110,HK.01211,2019-06-25 00:00:00,47.48427,46.83427,47.58427,46.28427,43.186,0.00199,1825225,85471082.0,-0.9516906996766639,47.28427,2019-06-25
111,HK.01211,2019-06-26 00:00:00,46.23427,46.13427,46.58427,45.83427,42.541,0.00349,3195155,147544897.0,-1.4946320290675947,46.83427,2019-06-26
112,HK.01211,2019-06-27 00:00:00,46.63427,46.58427,47.08427,46.48427,42.955,0.00398,3640115,170293750.0,0.9754137217300625,46.13427,2019-06-27
113,HK.01211,2019-06-28 00:00:00,46.68427,47.08427,47.38427,46.43427,43.416,0.00325,2972882,139632395.0,1.0733236777135287,46.58427,2019-06-28
114,HK.01211,2019-07-02 00:00:00,47.78427,48.63427,49.08427,47.48427,44.843,0.01052,9621551,467729041.0,3.291969908421654,47.08427,2019-07-02
115,HK.01211,2019-07-03 00:00:00,48.48427,48.73427,48.88427,48.03427,44.935,0.00358,3274864,158989784.0,0.2056163277458496,48.63427,2019-07-03
116,HK.01211,2019-07-04 00:00:00,48.93427,47.93427,49.38427,47.73427,44.198,0.0032,2931343,142059670.0,-1.6415553162076792,48.73427,2019-07-04
117,HK.01211,2019-07-05 00:00:00,47.63427,47.73427,47.93427,46.63427,44.014,0.00369,3378489,160471108.0,-0.4172380219830108,47.93427,2019-07-05
118,HK.01211,2019-07-08 00:00:00,47.73427,46.78427,47.93427,46.08427,43.139,0.00549,5018926,234737360.0,-1.9901844104874815,47.73427,2019-07-08
119,HK.01211,2019-07-09 00:00:00,46.08427,47.33427,47.83427,46.08427,43.646,0.00474,4334178,205157340.0,1.1756088103971638,46.78427,2019-07-09
120,HK.01211,2019-07-10 00:00:00,47.78427,47.53427,47.78427,47.13427,43.83,0.00213,1948753,92656447.0,0.42252684999684764,47.33427,2019-07-10
121,HK.01211,2019-07-11 00:00:00,47.93427,47.53427,48.03427,47.33427,43.83,0.00222,2029035,96982020.0,0.0,47.53427,2019-07-11
122,HK.01211,2019-07-12 00:00:00,47.53427,47.53427,48.13427,46.98427,43.83,0.00247,2258428,107636982.0,0.0,47.53427,2019-07-12
123,HK.01211,2019-07-15 00:00:00,47.33427,48.23427,48.43427,46.63427,44.475,0.00607,5558000,267097756.0,1.4726217526849636,47.53427,2019-07-15
124,HK.01211,2019-07-16 00:00:00,47.78427,48.13427,48.18427,47.33427,44.383,0.00419,3833024,183485612.0,-0.20732147495961156,48.23427,2019-07-16
125,HK.01211,2019-07-17 00:00:00,47.73427,48.83427,49.03427,47.43427,45.027,0.00587,5370804,262008455.0,1.4542653290472582,48.13427,2019-07-17
126,HK.01211,2019-07-18 00:00:00,48.33427,47.83427,48.58427,47.38427,44.106,0.00455,4162581,200075725.0,-2.0477422924515922,48.83427,2019-07-18
127,HK.01211,2019-07-19 00:00:00,48.13427,47.98427,48.23427,47.58427,44.244,0.00226,2067700,99125530.0,0.31358270963475704,47.83427,2019-07-19
128,HK.01211,2019-07-22 00:00:00,48.33427,48.28427,49.13427,47.98427,44.521,0.00413,3774397,183106485.0,0.6252048848508004,47.98427,2019-07-22
129,HK.01211,2019-07-23 00:00:00,47.88427,49.08427,49.43427,47.73427,45.257,0.00473,4324176,211904983.0,1.6568542922985003,48.28427,2019-07-23
130,HK.01211,2019-07-24 00:00:00,49.53427,49.93427,50.33427,48.98427,46.04,0.00569,5210406,260542536.0,1.7317156799927993,49.08427,2019-07-24
131,HK.01211,2019-07-25 00:00:00,50.28427,49.58427,50.38427,49.28427,45.718,0.0033,3019784,150514870.0,-0.7009214313136077,49.93427,2019-07-25
132,HK.01211,2019-07-26 00:00:00,49.38427,49.23427,49.38427,48.28427,45.395,0.00223,2044128,100279798.0,-0.7058690185415543,49.58427,2019-07-26
133,HK.01211,2019-07-29 00:00:00,50.03427,49.48427,50.38427,48.93427,45.626,0.00366,3346462,166564502.0,0.507776392338101,49.23427,2019-07-29
134,HK.01211,2019-07-30 00:00:00,49.93427,49.63427,50.23427,49.48427,45.764,0.0019,1739963,86718439.0,0.30312662993714684,49.48427,2019-07-30
135,HK.01211,2019-07-31 00:00:00,49.63427,49.23427,49.63427,48.73427,45.395,0.00267,2442769,120002652.0,-0.8058947980901071,49.63427,2019-07-31
136,HK.01211,2019-08-01 00:00:00,48.83427,49.08427,49.68427,48.68427,45.257,0.00332,3041601,149520926.0,-0.3046658354028722,49.23427,2019-08-01
137,HK.01211,2019-08-02 00:00:00,46.53427,47.18427,47.83427,46.53427,43.508,0.00486,4446945,210432852.0,-3.8708938729250706,49.08427,2019-08-02
138,HK.01211,2019-08-05 00:00:00,46.38427,45.93427,46.63427,45.63427,42.357,0.00506,4626264,212990256.0,-2.649187960309654,47.18427,2019-08-05
139,HK.01211,2019-08-06 00:00:00,44.38427,45.03427,45.13427,43.78427,41.528,0.00802,7335168,326791398.0,-1.9593214390911156,45.93427,2019-08-06
140,HK.01211,2019-08-07 00:00:00,44.93427,42.88427,44.93427,42.43427,39.548,0.01108,10140942,436466160.0,-4.774142003412065,45.03427,2019-08-07
141,HK.01211,2019-08-08 00:00:00,43.18427,43.73427,43.98427,42.78427,40.331,0.00622,5694704,248621408.0,1.9820787435579559,42.88427,2019-08-08
142,HK.01211,2019-08-09 00:00:00,44.18427,43.48427,44.53427,43.08427,40.101,0.00393,3594649,157378526.0,-0.5716340983855452,43.73427,2019-08-09
143,HK.01211,2019-08-12 00:00:00,43.93427,43.63427,43.93427,43.13427,40.239,0.00213,1948340,84931319.0,0.3449523241392774,43.48427,2019-08-12
144,HK.01211,2019-08-13 00:00:00,42.73427,42.63427,43.23427,42.03427,39.318,0.00452,4134245,175784170.0,-2.2917766241992816,43.63427,2019-08-13
145,HK.01211,2019-08-14 00:00:00,43.28427,42.43427,43.33427,42.28427,39.134,0.0037,3383356,144044979.0,-0.4691061908647734,42.63427,2019-08-14
146,HK.01211,2019-08-15 00:00:00,41.98427,42.28427,42.43427,41.43427,38.996,0.00347,3178497,133996364.0,-0.3534878766619494,42.43427,2019-08-15
147,HK.01211,2019-08-16 00:00:00,42.03427,42.23427,42.88427,41.98427,38.95,0.00349,3197683,135935555.0,-0.11824728202709225,42.28427,2019-08-16
148,HK.01211,2019-08-19 00:00:00,42.73427,43.28427,43.78427,42.53427,39.917,0.00397,3633827,157592409.0,2.486132706922594,42.23427,2019-08-19
149,HK.01211,2019-08-20 00:00:00,43.28427,43.48427,43.73427,42.93427,40.101,0.00234,2143577,93334901.0,0.4620616219240912,43.28427,2019-08-20
150,HK.01211,2019-08-21 00:00:00,43.68427,43.13427,43.68427,42.98427,39.779,0.00427,3908053,169182860.0,-0.8048887563249915,43.48427,2019-08-21
151,HK.01211,2019-08-22 00:00:00,43.23427,40.28427,43.33427,40.03427,37.154,0.01812,16580679,676591467.0,-6.607275375241081,43.13427,2019-08-22
152,HK.01211,2019-08-23 00:00:00,40.53427,39.13427,40.68427,38.73427,36.095,0.01486,13597789,536861221.0,-2.8547122735499455,40.28427,2019-08-23
153,HK.01211,2019-08-26 00:00:00,38.03427,38.93427,38.93427,37.23427,35.911,0.00885,8099110,311651606.0,-0.5110610214525602,39.13427,2019-08-26
154,HK.01211,2019-08-27 00:00:00,38.78427,37.78427,39.38427,37.73427,34.852,0.0102,9337246,357930034.0,-2.953696062620408,38.93427,2019-08-27
155,HK.01211,2019-08-28 00:00:00,39.68427,37.98427,40.03427,37.93427,35.036,0.00898,8215601,316939620.0,0.5293207993696923,37.78427,2019-08-28
156,HK.01211,2019-08-29 00:00:00,37.93427,37.98427,38.13427,36.98427,35.036,0.00597,5460382,205420439.0,0.0,37.98427,2019-08-29
157,HK.01211,2019-08-30 00:00:00,38.93427,40.53427,40.83427,38.68427,37.384,0.0152,13909453,555762185.0,6.7133052708397365,37.98427,2019-08-30
158,HK.01211,2019-09-02 00:00:00,40.83427,39.53427,40.88427,39.23427,36.464,0.00624,5713745,227590325.0,-2.4670482532434903,40.53427,2019-09-02
159,HK.01211,2019-09-03 00:00:00,39.73427,38.93427,39.73427,38.73427,35.911,0.00424,3881654,151605434.0,-1.5176706184280155,39.53427,2019-09-03
160,HK.01211,2019-09-04 00:00:00,39.53427,39.13427,39.53427,38.13427,36.095,0.00795,7272093,282080047.0,0.5136862717600789,38.93427,2019-09-04
161,HK.01211,2019-09-05 00:00:00,39.33427,40.28427,40.63427,39.33427,37.154,0.00837,7661965,308198962.0,2.938600873352176,39.13427,2019-09-05
162,HK.01211,2019-09-06 00:00:00,40.88427,41.23427,41.33427,40.48427,38.029,0.00792,7249583,297897137.0,2.3582405738021386,40.28427,2019-09-06
163,HK.01211,2019-09-09 00:00:00,41.88427,41.88427,42.18427,41.08427,38.627,0.0057,5214627,217888614.0,1.5763586938728358,41.23427,2019-09-09
164,HK.01211,2019-09-10 00:00:00,42.23427,41.53427,42.38427,41.38427,38.305,0.0024,2192089,91610982.0,-0.8356359081822399,41.88427,2019-09-10
165,HK.01211,2019-09-11 00:00:00,41.83427,42.43427,42.53427,41.53427,39.134,0.00418,3828156,162093504.0,2.1668853214465997,41.53427,2019-09-11
166,HK.01211,2019-09-12 00:00:00,42.13427,41.03427,42.43427,40.78427,37.845,0.00731,6690583,275963687.0,-3.2992201821782223,42.43427,2019-09-12
167,HK.01211,2019-09-13 00:00:00,41.38427,42.63427,42.98427,41.33427,39.318,0.00657,6010487,256179097.0,3.899179880621737,41.03427,2019-09-13
168,HK.01211,2019-09-16 00:00:00,42.13427,42.28427,42.63427,41.93427,38.996,0.00209,1915896,81020428.0,-0.8209358340133451,42.63427,2019-09-16
169,HK.01211,2019-09-17 00:00:00,42.23427,41.73427,42.43427,41.33427,38.489,0.00215,1966612,82191470.0,-1.3007201022980819,42.28427,2019-09-17
170,HK.01211,2019-09-18 00:00:00,41.93427,41.93427,42.23427,41.43427,38.674,0.00255,2335998,97983818.0,0.4792224711250388,41.73427,2019-09-18
