,day,quota_daily,quota_daily_balance
1832,2019-11-06,420.0,414.8492
1833,2019-11-06,420.0,417.64
1834,2019-11-07,420.0,410.5506
1835,2019-11-07,420.0,413.89
1836,2019-11-08,420.0,416.741
1837,2019-11-08,420.0,413.16
1838,2019-11-11,420.0,406.466
1839,2019-11-11,420.0,413.3
1840,2019-11-12,420.0,419.7277
1841,2019-11-12,420.0,415.29
1842,2019-11-13,420.0,403.2049
1843,2019-11-13,420.0,405.71
1844,2019-11-14,420.0,398.9305
1845,2019-11-14,420.0,409.54
1846,2019-11-15,420.0,401.8637
1847,2019-11-15,420.0,409.87
1848,2019-11-18,420.0,401.4457
1849,2019-11-18,420.0,408.82
1850,2019-11-19,420.0,404.8269
1851,2019-11-19,420.0,403.22
1852,2019-11-20,420.0,400.3996
1853,2019-11-20,420.0,413.49
1854,2019-11-21,420.0,393.1023
1855,2019-11-21,420.0,410.93
1856,2019-11-22,420.0,407.149
1857,2019-11-22,420.0,411.02
1858,2019-11-25,420.0,412.0137
1859,2019-11-25,420.0,413.07
1860,2019-11-26,420.0,406.5899
1861,2019-11-26,420.0,413.37
1862,2019-11-27,420.0,409.9174
1863,2019-11-27,420.0,412.01
1864,2019-11-28,420.0,408.6887
1865,2019-11-28,420.0,412.49
1866,2019-11-29,420.0,405.8394
1867,2019-11-29,420.0,409.89
1868,2019-12-02,420.0,402.9474
1869,2019-12-02,420.0,412.76
1870,2019-12-03,420.0,399.9264
1871,2019-12-03,420.0,411.67
1872,2019-12-04,420.0,400.209
1873,2019-12-04,420.0,412.32
1874,2019-12-05,420.0,404.2098
1875,2019-12-05,420.0,408.76
1876,2019-12-06,420.0,401.7842
1877,2019-12-06,420.0,410.15
1878,2019-12-09,420.0,403.9967
1879,2019-12-09,420.0,412.35
1880,2019-12-10,420.0,405.5012
1881,2019-12-10,420.0,409.19
1882,2019-12-11,420.0,407.7211
1883,2019-12-11,420.0,407.88
1884,2019-12-12,420.0,416.0482
1885,2019-12-12,420.0,409.42
1886,2019-12-13,420.0,413.9205
1887,2019-12-13,420.0,395.07
1888,2019-12-16,420.0,396.3733
1889,2019-12-16,420.0,392.0
1890,2019-12-17,420.0,381.7694
1891,2019-12-17,420.0,399.28
1892,2019-12-18,420.0,400.0892
1893,2019-12-18,420.0,413.35
1894,2019-12-19,420.0,397.3619
1895,2019-12-19,420.0,417.31
1896,2019-12-20,420.0,408.9813
1897,2019-12-20,420.0,412.32
1898,2019-12-23,420.0,411.1121
1899,2019-12-23,420.0,414.25
1900,2019-12-24,420.0,412.1933
1901,2019-12-24,420.0,412.34
1902,2019-12-27,420.0,399.9976
1903,2019-12-27,420.0,402.41
1904,2019-12-30,420.0,411.4899
1905,2019-12-30,420.0,405.07
1906,2019-12-31,420.0,409.4379
1907,2019-12-31,420.0,409.02
1908,2020-01-02,420.0,398.7184
1909,2020-01-02,420.0,401.88
1910,2020-01-03,420.0,403.6121
1911,2020-01-03,420.0,407.99
1912,2020-01-06,420.0,404.2467
1913,2020-01-06,420.0,409.49
1914,2020-01-07,420.0,397.868
1915,2020-01-07,420.0,407.67
1916,2020-01-08,420.0,408.8609
1917,2020-01-08,420.0,411.42
1918,2020-01-09,420.0,409.3353
1919,2020-01-09,420.0,408.98
1920,2020-01-10,420.0,389.3367
1921,2020-01-10,420.0,402.55
1922,2020-01-13,420.0,402.0552
1923,2020-01-13,420.0,403.93
1924,2020-01-14,420.0,415.119
1925,2020-01-14,420.0,411.74
1926,2020-01-15,420.0,407.112
1927,2020-01-15,420.0,405.25
1928,2020-01-16,420.0,411.7113
1929,2020-01-16,420.0,406.73
1930,2020-01-17,420.0,413.4776
1931,2020-01-17,420.0,404.82
1932,2020-01-20,420.0,416.5333
1933,2020-01-20,420.0,406.64
1934,2020-01-21,420.0,421.3908
1935,2020-01-21,420.0,409.54
1936,2020-01-22,420.0,421.3908
1937,2020-01-22,420.0,409.54
1938,2020-01-23,420.0,421.3908
1939,2020-01-23,420.0,409.54
1940,2020-02-03,420.0,404.1979
1941,2020-02-03,420.0,414.15
1942,2020-02-04,420.0,375.9359
1943,2020-02-04,420.0,422.29
1944,2020-02-05,420.0,368.2142
1945,2020-02-05,420.0,397.67
1946,2020-02-06,420.0,403.5072
1947,2020-02-06,420.0,404.12
1948,2020-02-07,420.0,400.2175
1949,2020-02-07,420.0,407.51
1950,2020-02-10,420.0,384.2712
1951,2020-02-10,420.0,397.57
1952,2020-02-11,420.0,386.9623
1953,2020-02-11,420.0,404.44
1954,2020-02-12,420.0,379.7408
1955,2020-02-12,420.0,397.19
1956,2020-02-13,420.0,395.5855
1957,2020-02-13,420.0,409.58
1958,2020-02-14,420.0,396.8759
1959,2020-02-14,420.0,407.41
1960,2020-02-17,420.0,393.9591
1961,2020-02-17,420.0,405.67
1962,2020-02-18,420.0,397.1649
1963,2020-02-18,420.0,408.03
1964,2020-02-19,420.0,410.2996
1965,2020-02-19,420.0,417.11
1966,2020-02-20,420.0,403.8935
1967,2020-02-20,420.0,413.98
1968,2020-02-21,420.0,410.9559
1969,2020-02-21,420.0,418.32
1970,2020-02-24,420.0,402.1503
1971,2020-02-24,420.0,409.72
1972,2020-02-25,420.0,382.124
1973,2020-02-25,420.0,408.77
1974,2020-02-26,420.0,383.2649
1975,2020-02-26,420.0,411.34
1976,2020-02-27,420.0,381.9398
1977,2020-02-27,420.0,407.43
1978,2020-02-28,420.0,387.5594
1979,2020-02-28,420.0,405.53
1980,2020-03-02,420.0,396.914
1981,2020-03-02,420.0,396.75
1982,2020-03-03,420.0,391.1299
1983,2020-03-03,420.0,411.5
1984,2020-03-04,420.0,404.3546
1985,2020-03-04,420.0,414.98
1986,2020-03-05,420.0,380.5659
1987,2020-03-05,420.0,390.78
1988,2020-03-06,420.0,390.3855
1989,2020-03-06,420.0,409.73
1990,2020-03-09,420.0,361.0547
1991,2020-03-09,420.0,396.7
1992,2020-03-10,420.0,367.6061
1993,2020-03-10,420.0,382.72
1994,2020-03-11,420.0,374.4731
1995,2020-03-11,420.0,400.15
1996,2020-03-12,420.0,328.3631
1997,2020-03-12,420.0,381.79
1998,2020-03-13,420.0,313.0455
1999,2020-03-13,420.0,358.14
2000,2020-03-16,420.0,363.97
2001,2020-03-16,420.0,400.91
2002,2020-03-17,420.0,342.5416
2003,2020-03-17,420.0,391.3
2004,2020-03-18,420.0,376.1922
2005,2020-03-18,420.0,393.38
2006,2020-03-19,420.0,308.8273
2007,2020-03-19,420.0,364.06
2008,2020-03-20,420.0,374.5788
2009,2020-03-20,420.0,395.71
2010,2020-03-23,420.0,339.6441
2011,2020-03-23,420.0,397.54
2012,2020-03-24,420.0,387.1189
2013,2020-03-24,420.0,397.39
2014,2020-03-25,420.0,371.3008
2015,2020-03-25,420.0,400.54
2016,2020-03-26,420.0,393.343
2017,2020-03-26,420.0,410.37
2018,2020-03-27,420.0,400.9607
2019,2020-03-27,420.0,410.08
2020,2020-03-30,420.0,384.8913
2021,2020-03-30,420.0,406.01
2022,2020-03-31,420.0,404.8043
2023,2020-03-31,420.0,404.1
2024,2020-04-01,420.0,391.3583
2025,2020-04-01,420.0,408.6
2026,2020-04-02,420.0,391.3583
2027,2020-04-02,420.0,408.6
2028,2020-04-03,420.0,391.3583
2029,2020-04-03,420.0,408.6
2030,2020-04-07,420.0,409.0302
2031,2020-04-07,420.0,412.54
2032,2020-04-08,420.0,420.9117
2033,2020-04-08,420.0,410.9
2034,2020-04-09,420.0,420.9117
2035,2020-04-09,420.0,410.9
2036,2020-04-14,420.0,409.3775
2037,2020-04-14,420.0,409.26
2038,2020-04-15,420.0,396.4378
2039,2020-04-15,420.0,415.98
2040,2020-04-16,420.0,416.42
2041,2020-04-16,420.0,411.7
2042,2020-04-17,420.0,376.3774
2043,2020-04-17,420.0,402.74
2044,2020-04-20,420.0,399.1647
2045,2020-04-20,420.0,404.81
2046,2020-04-21,420.0,392.0618
2047,2020-04-21,420.0,407.49
2048,2020-04-22,420.0,411.5316
2049,2020-04-22,420.0,400.62
2050,2020-04-23,420.0,410.9414
2051,2020-04-23,420.0,413.57
2052,2020-04-24,420.0,410.9414
2053,2020-04-24,420.0,413.57
2054,2020-04-27,420.0,412.9389
2055,2020-04-27,420.0,407.27
2056,2020-05-06,420.0,425.3963
2057,2020-05-06,420.0,395.08
2058,2020-05-07,420.0,416.1595
2059,2020-05-07,420.0,400.41
2060,2020-05-08,420.0,426.0629
2061,2020-05-08,420.0,395.74
2062,2020-05-11,420.0,433.9914
2063,2020-05-11,420.0,409.24
2064,2020-05-12,420.0,407.1359
2065,2020-05-12,420.0,404.61
2066,2020-05-13,420.0,400.0986
2067,2020-05-13,420.0,396.36
2068,2020-05-14,420.0,390.7045
2069,2020-05-14,420.0,398.61
2070,2020-05-15,420.0,406.5592
2071,2020-05-15,420.0,402.85
2072,2020-05-18,420.0,408.4547
2073,2020-05-18,420.0,406.37
2074,2020-05-19,420.0,410.3817
2075,2020-05-19,420.0,406.5
2076,2020-05-20,420.0,412.8732
2077,2020-05-20,420.0,408.52
2078,2020-05-21,420.0,403.005
2079,2020-05-21,420.0,424.59
2080,2020-05-22,420.0,380.3115
2081,2020-05-22,420.0,403.63
2082,2020-05-25,420.0,399.1044
2083,2020-05-25,420.0,403.05
2084,2020-05-26,420.0,396.9274
2085,2020-05-26,420.0,392.68
2086,2020-05-27,420.0,416.4025
2087,2020-05-27,420.0,407.62
2088,2020-05-28,420.0,426.071
2089,2020-05-28,420.0,417.12
2090,2020-05-29,420.0,413.9177
2091,2020-05-29,420.0,404.57
2092,2020-06-01,420.0,413.2807
2093,2020-06-01,420.0,397.17
2094,2020-06-02,420.0,412.7668
2095,2020-06-02,420.0,411.73
2096,2020-06-03,420.0,420.0261
2097,2020-06-03,420.0,410.14
2098,2020-06-04,420.0,420.0166
2099,2020-06-04,420.0,410.14
2100,2020-06-05,420.0,420.0273
2101,2020-06-05,420.0,410.14
2102,2020-06-08,420.0,417.7668
2103,2020-06-08,420.0,406.47
2104,2020-06-09,420.0,416.0286
2105,2020-06-09,420.0,407.03
2106,2020-06-10,420.0,415.9454
2107,2020-06-10,420.0,402.93
2108,2020-06-11,420.0,416.6716
2109,2020-06-11,420.0,409.02
2110,2020-06-12,420.0,405.6275
2111,2020-06-12,420.0,404.22
2112,2020-06-15,420.0,409.5043
2113,2020-06-15,420.0,399.22
2114,2020-06-16,420.0,403.1349
2115,2020-06-16,420.0,407.13
2116,2020-06-17,420.0,402.4768
2117,2020-06-17,420.0,403.19
2118,2020-06-18,420.0,401.1307
2119,2020-06-18,420.0,403.83
2120,2020-06-19,420.0,407.2908
2121,2020-06-19,420.0,400.25
2122,2020-06-22,420.0,413.2876
2123,2020-06-22,420.0,404.98
2124,2020-06-29,420.0,414.0197
2125,2020-06-29,420.0,403.44
2126,2020-06-30,420.0,398.3639
2127,2020-06-30,420.0,378.84
2128,2020-07-02,420.0,394.4898
2129,2020-07-02,420.0,379.41
2130,2020-07-03,420.0,390.6429
2131,2020-07-03,420.0,399.33
2132,2020-07-06,420.0,352.4191
2133,2020-07-06,420.0,375.71
2134,2020-07-07,420.0,386.6976
2135,2020-07-07,420.0,392.08
2136,2020-07-08,420.0,356.134
2137,2020-07-08,420.0,380.62
2138,2020-07-09,420.0,371.9001
2139,2020-07-09,420.0,377.7
2140,2020-07-10,420.0,397.7517
2141,2020-07-10,420.0,396.56
2142,2020-07-13,420.0,389.6109
2143,2020-07-13,420.0,372.15
2144,2020-07-14,420.0,375.243
2145,2020-07-14,420.0,384.08
2146,2020-07-15,420.0,403.288
2147,2020-07-15,420.0,397.67
2148,2020-07-16,420.0,423.8399
2149,2020-07-16,420.0,394.36
2150,2020-07-17,420.0,408.2836
2151,2020-07-17,420.0,400.72
2152,2020-07-20,420.0,385.4479
2153,2020-07-20,420.0,394.68
2154,2020-07-21,420.0,390.1751
2155,2020-07-21,420.0,387.89
2156,2020-07-22,420.0,407.7957
2157,2020-07-22,420.0,389.45
2158,2020-07-23,420.0,396.4271
2159,2020-07-23,420.0,392.9
2160,2020-07-24,420.0,447.2041
2161,2020-07-24,420.0,386.85
2162,2020-07-27,420.0,418.8172
2163,2020-07-27,420.0,389.33
2164,2020-07-28,420.0,393.7668
2165,2020-07-28,420.0,398.94
2166,2020-07-29,420.0,395.1843
2167,2020-07-29,420.0,397.15
2168,2020-07-30,420.0,391.1773
2169,2020-07-30,420.0,386.54
2170,2020-07-31,420.0,405.053
2171,2020-07-31,420.0,396.78
2172,2020-08-03,420.0,385.956
2173,2020-08-03,420.0,393.62
2174,2020-08-04,420.0,407.8886
2175,2020-08-04,420.0,386.0
2176,2020-08-05,420.0,412.1206
2177,2020-08-05,420.0,404.04
2178,2020-08-06,420.0,420.8151
2179,2020-08-06,420.0,396.2
2180,2020-08-07,420.0,440.2358
2181,2020-08-07,420.0,396.55
2182,2020-08-10,420.0,414.2575
2183,2020-08-10,420.0,385.2
2184,2020-08-11,420.0,412.9983
2185,2020-08-11,420.0,407.97
2186,2020-08-12,420.0,409.4804
2187,2020-08-12,420.0,411.54
2188,2020-08-13,420.0,415.4518
2189,2020-08-13,420.0,411.26
2190,2020-08-14,420.0,408.9764
2191,2020-08-14,420.0,395.55
2192,2020-08-17,420.0,403.2004
2193,2020-08-17,420.0,397.55
2194,2020-08-18,420.0,406.0525
2195,2020-08-18,420.0,410.43
2196,2020-08-19,420.0,423.6228
2197,2020-08-19,420.0,415.25
2198,2020-08-20,420.0,413.5101
2199,2020-08-20,420.0,409.19
2200,2020-08-21,420.0,412.0999
2201,2020-08-21,420.0,400.18
2202,2020-08-24,420.0,397.9515
2203,2020-08-24,420.0,400.87
2204,2020-08-25,420.0,414.5801
2205,2020-08-25,420.0,402.21
2206,2020-08-26,420.0,405.8938
2207,2020-08-26,420.0,409.25
2208,2020-08-27,420.0,394.7945
2209,2020-08-27,420.0,390.39
2210,2020-08-28,420.0,397.8049
2211,2020-08-28,420.0,390.24
2212,2020-08-31,420.0,394.0968
2213,2020-08-31,420.0,390.0
2214,2020-09-01,420.0,407.1988
2215,2020-09-01,420.0,390.64
2216,2020-09-02,420.0,402.4172
2217,2020-09-02,420.0,385.13
2218,2020-09-03,420.0,412.4285
2219,2020-09-03,420.0,399.53
2220,2020-09-04,420.0,392.2332
2221,2020-09-04,420.0,385.66
2222,2020-09-07,420.0,408.2854
2223,2020-09-07,420.0,380.51
2224,2020-09-08,420.0,436.7942
2225,2020-09-08,420.0,404.51
2226,2020-09-09,420.0,406.4615
2227,2020-09-09,420.0,404.79
2228,2020-09-10,420.0,411.567
2229,2020-09-10,420.0,408.58
2230,2020-09-11,420.0,408.6667
2231,2020-09-11,420.0,397.61
2232,2020-09-14,420.0,384.944
2233,2020-09-14,420.0,396.83
2234,2020-09-15,420.0,404.1635
2235,2020-09-15,420.0,399.84
2236,2020-09-16,420.0,408.4232
2237,2020-09-16,420.0,403.46
2238,2020-09-17,420.0,407.381
2239,2020-09-17,420.0,407.22
2240,2020-09-18,420.0,408.8468
2241,2020-09-18,420.0,399.64
